Tipo de Elección;Cargo;Fecha de Elección;Año de Elección;Inicio de Período;Fin de Período;Período;Id Región;Región;Circunscripción Senatorial;Distrito;Comuna;Circunscripción Electoral;Nombre Circunscripción Electoral;Sexo Mesa;Candidato (a);Nombres;Apellido Paterno;Apellido Materno;Sexo;Electo(a);Partido;Sigla Partido;Lista;Votos Totales
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;5;DE VALPARAISO;6;15;SAN ANTONIO;117;SAN ANTONIO;HOMBRE;JORQUERA CASTRO JORGE;JORGE ANDRES;JORQUERA;CASTRO;HOMBRE;;INDEPENDIENTE;IND;CI;1693
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;5;DE VALPARAISO;6;15;SAN ANTONIO;117;SAN ANTONIO;HOMBRE;MENARES MALDONADO LUCIA;LUCIA DEL CARMEN;MENARES;MALDONADO;MUJER;;INDEPENDIENTE;IND;CI;1366
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;5;DE VALPARAISO;6;15;SAN ANTONIO;117;SAN ANTONIO;HOMBRE;MIRA DONOSO RENE;RENE OSVALDO;MIRA;DONOSO;HOMBRE;;RENOVACION NACIONAL;RN;E;1942
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;5;DE VALPARAISO;6;15;SAN ANTONIO;117;SAN ANTONIO;HOMBRE;MIRANDA HERNANDEZ MAXIMILIANO;MAXIMILIANO EUGENI;MIRANDA;HERNANDEZ;HOMBRE;;COMUNISTA DE CHILE;PCCH;D;3193
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;5;DE VALPARAISO;6;15;SAN ANTONIO;117;SAN ANTONIO;HOMBRE;VERA CASTRO OMAR;LUIS OMAR;VERA;CASTRO;HOMBRE;SI;RADICAL SOCIALDEMOCRATA;PRSD;F;8778
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;5;DE VALPARAISO;6;15;SAN ANTONIO;117;SAN ANTONIO;HOMBRE;VOTOS NULOS; ;  ; ;;; ; ; ;1116
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;5;DE VALPARAISO;6;15;SAN ANTONIO;117;SAN ANTONIO;HOMBRE;VOTOS EN BLANCO; ;  ; ;;; ; ; ;573
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;5;DE VALPARAISO;6;15;SAN ANTONIO;117;SAN ANTONIO;MUJER;GIGLIO RAGGI LUIS;LUIS PATRICIO;GIGLIO;RAGGI;HOMBRE;;REGIONALISTA DE LOS INDEPENDIENTES;PRI;A;137
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;5;DE VALPARAISO;6;15;SAN ANTONIO;117;SAN ANTONIO;MUJER;JORQUERA CASTRO JORGE;JORGE ANDRES;JORQUERA;CASTRO;HOMBRE;;INDEPENDIENTE;IND;CI;2663
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;5;DE VALPARAISO;6;15;SAN ANTONIO;117;SAN ANTONIO;MUJER;MENARES MALDONADO LUCIA;LUCIA DEL CARMEN;MENARES;MALDONADO;MUJER;;INDEPENDIENTE;IND;CI;1851
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;5;DE VALPARAISO;6;15;SAN ANTONIO;117;SAN ANTONIO;MUJER;MIRA DONOSO RENE;RENE OSVALDO;MIRA;DONOSO;HOMBRE;;RENOVACION NACIONAL;RN;E;2042
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;5;DE VALPARAISO;6;15;SAN ANTONIO;117;SAN ANTONIO;MUJER;MIRANDA HERNANDEZ MAXIMILIANO;MAXIMILIANO EUGENI;MIRANDA;HERNANDEZ;HOMBRE;;COMUNISTA DE CHILE;PCCH;D;3094
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;5;DE VALPARAISO;6;15;SAN ANTONIO;117;SAN ANTONIO;MUJER;VERA CASTRO OMAR;LUIS OMAR;VERA;CASTRO;HOMBRE;SI;RADICAL SOCIALDEMOCRATA;PRSD;F;10956
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;5;DE VALPARAISO;6;15;SAN ANTONIO;117;SAN ANTONIO;MUJER;VOTOS NULOS; ;  ; ;;; ; ; ;983
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;5;DE VALPARAISO;6;15;SAN ANTONIO;117;SAN ANTONIO;MUJER;VOTOS EN BLANCO; ;  ; ;;; ; ; ;346
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;5;DE VALPARAISO;6;15;SAN ANTONIO;118;CUNCUMEN;HOMBRE;GIGLIO RAGGI LUIS;LUIS PATRICIO;GIGLIO;RAGGI;HOMBRE;;REGIONALISTA DE LOS INDEPENDIENTES;PRI;A;13
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;5;DE VALPARAISO;6;15;SAN ANTONIO;118;CUNCUMEN;HOMBRE;JORQUERA CASTRO JORGE;JORGE ANDRES;JORQUERA;CASTRO;HOMBRE;;INDEPENDIENTE;IND;CI;33
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;5;DE VALPARAISO;6;15;SAN ANTONIO;118;CUNCUMEN;HOMBRE;MENARES MALDONADO LUCIA;LUCIA DEL CARMEN;MENARES;MALDONADO;MUJER;;INDEPENDIENTE;IND;CI;43
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;5;DE VALPARAISO;6;15;SAN ANTONIO;118;CUNCUMEN;HOMBRE;MIRA DONOSO RENE;RENE OSVALDO;MIRA;DONOSO;HOMBRE;;RENOVACION NACIONAL;RN;E;40
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;5;DE VALPARAISO;6;15;SAN ANTONIO;118;CUNCUMEN;HOMBRE;MIRANDA HERNANDEZ MAXIMILIANO;MAXIMILIANO EUGENI;MIRANDA;HERNANDEZ;HOMBRE;;COMUNISTA DE CHILE;PCCH;D;48
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;5;DE VALPARAISO;6;15;SAN ANTONIO;118;CUNCUMEN;HOMBRE;VERA CASTRO OMAR;LUIS OMAR;VERA;CASTRO;HOMBRE;SI;RADICAL SOCIALDEMOCRATA;PRSD;F;142
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;5;DE VALPARAISO;6;15;SAN ANTONIO;118;CUNCUMEN;HOMBRE;VOTOS NULOS; ;  ; ;;; ; ; ;30
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;5;DE VALPARAISO;6;15;SAN ANTONIO;118;CUNCUMEN;HOMBRE;VOTOS EN BLANCO; ;  ; ;;; ; ; ;48
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;5;DE VALPARAISO;6;15;SAN ANTONIO;118;CUNCUMEN;MUJER;GIGLIO RAGGI LUIS;LUIS PATRICIO;GIGLIO;RAGGI;HOMBRE;;REGIONALISTA DE LOS INDEPENDIENTES;PRI;A;12
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;5;DE VALPARAISO;6;15;SAN ANTONIO;118;CUNCUMEN;MUJER;JORQUERA CASTRO JORGE;JORGE ANDRES;JORQUERA;CASTRO;HOMBRE;;INDEPENDIENTE;IND;CI;60
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;5;DE VALPARAISO;6;15;SAN ANTONIO;118;CUNCUMEN;MUJER;MENARES MALDONADO LUCIA;LUCIA DEL CARMEN;MENARES;MALDONADO;MUJER;;INDEPENDIENTE;IND;CI;49
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;5;DE VALPARAISO;6;15;SAN ANTONIO;118;CUNCUMEN;MUJER;MIRA DONOSO RENE;RENE OSVALDO;MIRA;DONOSO;HOMBRE;;RENOVACION NACIONAL;RN;E;49
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;5;DE VALPARAISO;6;15;SAN ANTONIO;118;CUNCUMEN;MUJER;MIRANDA HERNANDEZ MAXIMILIANO;MAXIMILIANO EUGENI;MIRANDA;HERNANDEZ;HOMBRE;;COMUNISTA DE CHILE;PCCH;D;27
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;5;DE VALPARAISO;6;15;SAN ANTONIO;118;CUNCUMEN;MUJER;VERA CASTRO OMAR;LUIS OMAR;VERA;CASTRO;HOMBRE;SI;RADICAL SOCIALDEMOCRATA;PRSD;F;131
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;5;DE VALPARAISO;6;15;SAN ANTONIO;118;CUNCUMEN;MUJER;VOTOS NULOS; ;  ; ;;; ; ; ;24
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;5;DE VALPARAISO;6;15;SAN ANTONIO;118;CUNCUMEN;MUJER;VOTOS EN BLANCO; ;  ; ;;; ; ; ;23
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;5;DE VALPARAISO;6;15;SANTO DOMINGO;123;SANTO DOMINGO;HOMBRE;BARAHONA PINO FERNANDO;EMETERIO FERNANDO;BARAHONA;PINO;HOMBRE;;RADICAL SOCIALDEMOCRATA;PRSD;F;723
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;5;DE VALPARAISO;6;15;SANTO DOMINGO;123;SANTO DOMINGO;HOMBRE;GONZALEZ LABBE RAMON;RAMON ENRIQUE;GONZALEZ;LABBE;HOMBRE;;RENOVACION NACIONAL;RN;E;1185
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;5;DE VALPARAISO;6;15;SANTO DOMINGO;123;SANTO DOMINGO;HOMBRE;OLIVARES DIAZ PABLO;PABLO EFRAIN;OLIVARES;DIAZ;HOMBRE;;INDEPENDIENTE;IND;D;91
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;5;DE VALPARAISO;6;15;SANTO DOMINGO;123;SANTO DOMINGO;HOMBRE;RODRIGUEZ LARRAIN FERNANDO;FERNANDO JOSE;RODRIGUEZ;LARRAIN;HOMBRE;SI;INDEPENDIENTE;IND;CI;1543
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;5;DE VALPARAISO;6;15;SANTO DOMINGO;123;SANTO DOMINGO;HOMBRE;VOTOS NULOS; ;  ; ;;; ; ; ;95
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;5;DE VALPARAISO;6;15;SANTO DOMINGO;123;SANTO DOMINGO;HOMBRE;VOTOS EN BLANCO; ;  ; ;;; ; ; ;86
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;5;DE VALPARAISO;6;15;SANTO DOMINGO;123;SANTO DOMINGO;MUJER;BARAHONA PINO FERNANDO;EMETERIO FERNANDO;BARAHONA;PINO;HOMBRE;;RADICAL SOCIALDEMOCRATA;PRSD;F;752
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;5;DE VALPARAISO;6;15;SANTO DOMINGO;123;SANTO DOMINGO;MUJER;GONZALEZ LABBE RAMON;RAMON ENRIQUE;GONZALEZ;LABBE;HOMBRE;;RENOVACION NACIONAL;RN;E;1209
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;5;DE VALPARAISO;6;15;SANTO DOMINGO;123;SANTO DOMINGO;MUJER;OLIVARES DIAZ PABLO;PABLO EFRAIN;OLIVARES;DIAZ;HOMBRE;;INDEPENDIENTE;IND;D;81
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;5;DE VALPARAISO;6;15;SANTO DOMINGO;123;SANTO DOMINGO;MUJER;RODRIGUEZ LARRAIN FERNANDO;FERNANDO JOSE;RODRIGUEZ;LARRAIN;HOMBRE;SI;INDEPENDIENTE;IND;CI;1568
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;5;DE VALPARAISO;6;15;SANTO DOMINGO;123;SANTO DOMINGO;MUJER;VOTOS NULOS; ;  ; ;;; ; ; ;73
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;5;DE VALPARAISO;6;15;SANTO DOMINGO;123;SANTO DOMINGO;MUJER;VOTOS EN BLANCO; ;  ; ;;; ; ; ;65
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;13;METROPOLITANA DE SANTIAGO;7;16;COLINA;125;COLINA;HOMBRE;BARRA CAMPOS JOSE;JOSE WENCESLAO;BARRA;CAMPOS;HOMBRE;;INDEPENDIENTE;IND;D;410
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;13;METROPOLITANA DE SANTIAGO;7;16;COLINA;125;COLINA;HOMBRE;BRAVO HIDALGO ALEJANDRA;ALEJANDRA MARIA;BRAVO;HIDALGO;MUJER;;REGIONALISTA DE LOS INDEPENDIENTES;PRI;A;2733
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;13;METROPOLITANA DE SANTIAGO;7;16;COLINA;125;COLINA;HOMBRE;OLAVARRIA RODRIGUEZ MARIO;MARIO ANTONIO;OLAVARRIA;RODRIGUEZ;HOMBRE;SI;UNION DEMOCRATA INDEPENDIENTE;UDI;E;6472
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;13;METROPOLITANA DE SANTIAGO;7;16;COLINA;125;COLINA;HOMBRE;ORTEGA HENRIQUEZ PAOLA ANDREA;PAOLA ANDREA;ORTEGA;HENRIQUEZ;MUJER;;INDEPENDIENTE;IND;CI;205
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;13;METROPOLITANA DE SANTIAGO;7;16;COLINA;125;COLINA;HOMBRE;PAVEZ CUEVAS NICOLAS;NICOLAS RAUL;PAVEZ;CUEVAS;HOMBRE;;DEMOCRATA CRISTIANO;PDC;C;2592
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;13;METROPOLITANA DE SANTIAGO;7;16;COLINA;125;COLINA;HOMBRE;VOTOS NULOS; ;  ; ;;; ; ; ;760
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;13;METROPOLITANA DE SANTIAGO;7;16;COLINA;125;COLINA;HOMBRE;VOTOS EN BLANCO; ;  ; ;;; ; ; ;527
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;13;METROPOLITANA DE SANTIAGO;7;16;COLINA;125;COLINA;MUJER;BARRA CAMPOS JOSE;JOSE WENCESLAO;BARRA;CAMPOS;HOMBRE;;INDEPENDIENTE;IND;D;272
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;13;METROPOLITANA DE SANTIAGO;7;16;COLINA;125;COLINA;MUJER;BRAVO HIDALGO ALEJANDRA;ALEJANDRA MARIA;BRAVO;HIDALGO;MUJER;;REGIONALISTA DE LOS INDEPENDIENTES;PRI;A;2277
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;13;METROPOLITANA DE SANTIAGO;7;16;COLINA;125;COLINA;MUJER;OLAVARRIA RODRIGUEZ MARIO;MARIO ANTONIO;OLAVARRIA;RODRIGUEZ;HOMBRE;SI;UNION DEMOCRATA INDEPENDIENTE;UDI;E;8276
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;13;METROPOLITANA DE SANTIAGO;7;16;COLINA;125;COLINA;MUJER;ORTEGA HENRIQUEZ PAOLA ANDREA;PAOLA ANDREA;ORTEGA;HENRIQUEZ;MUJER;;INDEPENDIENTE;IND;CI;137
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;13;METROPOLITANA DE SANTIAGO;7;16;COLINA;125;COLINA;MUJER;PAVEZ CUEVAS NICOLAS;NICOLAS RAUL;PAVEZ;CUEVAS;HOMBRE;;DEMOCRATA CRISTIANO;PDC;C;2859
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;13;METROPOLITANA DE SANTIAGO;7;16;COLINA;125;COLINA;MUJER;VOTOS NULOS; ;  ; ;;; ; ; ;493
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;13;METROPOLITANA DE SANTIAGO;7;16;COLINA;125;COLINA;MUJER;VOTOS EN BLANCO; ;  ; ;;; ; ; ;254
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;13;METROPOLITANA DE SANTIAGO;7;16;COLINA;609;CHICUREO;HOMBRE;BARRA CAMPOS JOSE;JOSE WENCESLAO;BARRA;CAMPOS;HOMBRE;;INDEPENDIENTE;IND;D;22
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;13;METROPOLITANA DE SANTIAGO;7;16;COLINA;609;CHICUREO;HOMBRE;BRAVO HIDALGO ALEJANDRA;ALEJANDRA MARIA;BRAVO;HIDALGO;MUJER;;REGIONALISTA DE LOS INDEPENDIENTES;PRI;A;65
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;13;METROPOLITANA DE SANTIAGO;7;16;COLINA;609;CHICUREO;HOMBRE;OLAVARRIA RODRIGUEZ MARIO;MARIO ANTONIO;OLAVARRIA;RODRIGUEZ;HOMBRE;SI;UNION DEMOCRATA INDEPENDIENTE;UDI;E;687
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;13;METROPOLITANA DE SANTIAGO;7;16;COLINA;609;CHICUREO;HOMBRE;ORTEGA HENRIQUEZ PAOLA ANDREA;PAOLA ANDREA;ORTEGA;HENRIQUEZ;MUJER;;INDEPENDIENTE;IND;CI;26
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;13;METROPOLITANA DE SANTIAGO;7;16;COLINA;609;CHICUREO;HOMBRE;PAVEZ CUEVAS NICOLAS;NICOLAS RAUL;PAVEZ;CUEVAS;HOMBRE;;DEMOCRATA CRISTIANO;PDC;C;151
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;13;METROPOLITANA DE SANTIAGO;7;16;COLINA;609;CHICUREO;HOMBRE;VOTOS NULOS; ;  ; ;;; ; ; ;40
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;13;METROPOLITANA DE SANTIAGO;7;16;COLINA;609;CHICUREO;HOMBRE;VOTOS EN BLANCO; ;  ; ;;; ; ; ;25
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;13;METROPOLITANA DE SANTIAGO;7;16;COLINA;609;CHICUREO;MUJER;BARRA CAMPOS JOSE;JOSE WENCESLAO;BARRA;CAMPOS;HOMBRE;;INDEPENDIENTE;IND;D;12
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;13;METROPOLITANA DE SANTIAGO;7;16;COLINA;609;CHICUREO;MUJER;BRAVO HIDALGO ALEJANDRA;ALEJANDRA MARIA;BRAVO;HIDALGO;MUJER;;REGIONALISTA DE LOS INDEPENDIENTES;PRI;A;92
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;13;METROPOLITANA DE SANTIAGO;7;16;COLINA;609;CHICUREO;MUJER;OLAVARRIA RODRIGUEZ MARIO;MARIO ANTONIO;OLAVARRIA;RODRIGUEZ;HOMBRE;SI;UNION DEMOCRATA INDEPENDIENTE;UDI;E;858
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;13;METROPOLITANA DE SANTIAGO;7;16;COLINA;609;CHICUREO;MUJER;ORTEGA HENRIQUEZ PAOLA ANDREA;PAOLA ANDREA;ORTEGA;HENRIQUEZ;MUJER;;INDEPENDIENTE;IND;CI;33
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;13;METROPOLITANA DE SANTIAGO;7;16;COLINA;609;CHICUREO;MUJER;PAVEZ CUEVAS NICOLAS;NICOLAS RAUL;PAVEZ;CUEVAS;HOMBRE;;DEMOCRATA CRISTIANO;PDC;C;170
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;13;METROPOLITANA DE SANTIAGO;7;16;COLINA;609;CHICUREO;MUJER;VOTOS NULOS; ;  ; ;;; ; ; ;42
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;13;METROPOLITANA DE SANTIAGO;7;16;COLINA;609;CHICUREO;MUJER;VOTOS EN BLANCO; ;  ; ;;; ; ; ;26
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;13;METROPOLITANA DE SANTIAGO;7;16;LAMPA;126;LAMPA;HOMBRE;ESCALONA MEDINA SIMON;SIMON HERIBERTO;ESCALONA;MEDINA;HOMBRE;;INDEPENDIENTE;IND;CI;1194
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;13;METROPOLITANA DE SANTIAGO;7;16;LAMPA;126;LAMPA;HOMBRE;ESCOBAR PAREDES CARLOS;CARLOS ALVINO ENRIQU;ESCOBAR;PAREDES;HOMBRE;;DEMOCRATA CRISTIANO;PDC;C;3027
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;13;METROPOLITANA DE SANTIAGO;7;16;LAMPA;126;LAMPA;HOMBRE;ORTUZAR NOVOA GRACIELA;GRACIELA FERNANDA;ORTUZAR;NOVOA;MUJER;SI;RENOVACION NACIONAL;RN;E;3662
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;13;METROPOLITANA DE SANTIAGO;7;16;LAMPA;126;LAMPA;HOMBRE;VOTOS NULOS; ;  ; ;;; ; ; ;374
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;13;METROPOLITANA DE SANTIAGO;7;16;LAMPA;126;LAMPA;HOMBRE;VOTOS EN BLANCO; ;  ; ;;; ; ; ;231
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;13;METROPOLITANA DE SANTIAGO;7;16;LAMPA;126;LAMPA;MUJER;ESCALONA MEDINA SIMON;SIMON HERIBERTO;ESCALONA;MEDINA;HOMBRE;;INDEPENDIENTE;IND;CI;1554
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;13;METROPOLITANA DE SANTIAGO;7;16;LAMPA;126;LAMPA;MUJER;ESCOBAR PAREDES CARLOS;CARLOS ALVINO ENRIQU;ESCOBAR;PAREDES;HOMBRE;;DEMOCRATA CRISTIANO;PDC;C;3447
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;13;METROPOLITANA DE SANTIAGO;7;16;LAMPA;126;LAMPA;MUJER;ORTUZAR NOVOA GRACIELA;GRACIELA FERNANDA;ORTUZAR;NOVOA;MUJER;SI;RENOVACION NACIONAL;RN;E;4229
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;13;METROPOLITANA DE SANTIAGO;7;16;LAMPA;126;LAMPA;MUJER;VOTOS NULOS; ;  ; ;;; ; ; ;315
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;13;METROPOLITANA DE SANTIAGO;7;16;LAMPA;126;LAMPA;MUJER;VOTOS EN BLANCO; ;  ; ;;; ; ; ;146
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;13;METROPOLITANA DE SANTIAGO;7;16;PUDAHUEL;154;PUDAHUEL;HOMBRE;CARRASCO CERDA JOHNNY;JOHNNY IGRADIL;CARRASCO;CERDA;HOMBRE;SI;SOCIALISTA DE CHILE;PS;C;14201
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;13;METROPOLITANA DE SANTIAGO;7;16;PUDAHUEL;154;PUDAHUEL;HOMBRE;CARRASCO JIMENEZ CARLOS ANDRES;CARLOS ANDRES;CARRASCO;JIMENEZ;HOMBRE;;INDEPENDIENTE;IND;D;2127
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;13;METROPOLITANA DE SANTIAGO;7;16;PUDAHUEL;154;PUDAHUEL;HOMBRE;REID ECHENIQUE JOHN;JOHN DOUGLAS;REID;ECHENIQUE;HOMBRE;;UNION DEMOCRATA INDEPENDIENTE;UDI;E;5049
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;13;METROPOLITANA DE SANTIAGO;7;16;PUDAHUEL;154;PUDAHUEL;HOMBRE;VOTOS NULOS; ;  ; ;;; ; ; ;2056
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;13;METROPOLITANA DE SANTIAGO;7;16;PUDAHUEL;154;PUDAHUEL;HOMBRE;VOTOS EN BLANCO; ;  ; ;;; ; ; ;1067
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;13;METROPOLITANA DE SANTIAGO;7;16;PUDAHUEL;155;PUDAHUEL;MUJER;CARRASCO CERDA JOHNNY;JOHNNY IGRADIL;CARRASCO;CERDA;HOMBRE;SI;SOCIALISTA DE CHILE;PS;C;17018
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;13;METROPOLITANA DE SANTIAGO;7;16;PUDAHUEL;155;PUDAHUEL;MUJER;CARRASCO JIMENEZ CARLOS ANDRES;CARLOS ANDRES;CARRASCO;JIMENEZ;HOMBRE;;INDEPENDIENTE;IND;D;2005
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;13;METROPOLITANA DE SANTIAGO;7;16;PUDAHUEL;155;PUDAHUEL;MUJER;REID ECHENIQUE JOHN;JOHN DOUGLAS;REID;ECHENIQUE;HOMBRE;;UNION DEMOCRATA INDEPENDIENTE;UDI;E;6243
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;13;METROPOLITANA DE SANTIAGO;7;16;PUDAHUEL;155;PUDAHUEL;MUJER;VOTOS NULOS; ;  ; ;;; ; ; ;2051
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;13;METROPOLITANA DE SANTIAGO;7;16;PUDAHUEL;155;PUDAHUEL;MUJER;VOTOS EN BLANCO; ;  ; ;;; ; ; ;812
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;13;METROPOLITANA DE SANTIAGO;7;16;PUDAHUEL;591;PUDAHUEL SUR;HOMBRE;CARRASCO CERDA JOHNNY;JOHNNY IGRADIL;CARRASCO;CERDA;HOMBRE;SI;SOCIALISTA DE CHILE;PS;C;3164
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;13;METROPOLITANA DE SANTIAGO;7;16;PUDAHUEL;591;PUDAHUEL SUR;HOMBRE;CARRASCO JIMENEZ CARLOS ANDRES;CARLOS ANDRES;CARRASCO;JIMENEZ;HOMBRE;;INDEPENDIENTE;IND;D;534
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;13;METROPOLITANA DE SANTIAGO;7;16;PUDAHUEL;591;PUDAHUEL SUR;HOMBRE;REID ECHENIQUE JOHN;JOHN DOUGLAS;REID;ECHENIQUE;HOMBRE;;UNION DEMOCRATA INDEPENDIENTE;UDI;E;1274
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;13;METROPOLITANA DE SANTIAGO;7;16;PUDAHUEL;591;PUDAHUEL SUR;HOMBRE;VOTOS NULOS; ;  ; ;;; ; ; ;458
MUNICIPALES;ALCALDE;26-10-2008;2008;2008;2012;2008-2012;13;METROPOLITANA DE SANTIAGO;7;16;PUDAHUEL;591;PUDAHUEL SUR;HOMBRE;VOTOS EN BLANCO; ;  ; ;;; ; ; ;214
